timestamp,gtr,gtr-norm,merit-nt,bgp,ping-slash24,datetime,DATETIME,LABEL
1692692700,,0.5986478003305385,6.8,2924,594.0,2023-08-22 08:25:00+00:00,2023-08-22 08:25:00+00:00,0
1692693000,3666118333.0,0.633715338390691,9.6,2924,585.0,2023-08-22 08:30:00+00:00,2023-08-22 08:30:00+00:00,0
1692693300,,0.633715338390691,8.8,2924,585.0,2023-08-22 08:35:00+00:00,2023-08-22 08:35:00+00:00,0
1692693600,,0.633715338390691,7.0,2924,591.0,2023-08-22 08:40:00+00:00,2023-08-22 08:40:00+00:00,0
1692693900,,0.633715338390691,7.8,2920,591.0,2023-08-22 08:45:00+00:00,2023-08-22 08:45:00+00:00,0
1692694200,,0.633715338390691,7.8,2920,583.0,2023-08-22 08:50:00+00:00,2023-08-22 08:50:00+00:00,0
1692694500,,0.633715338390691,7.0,2924,583.0,2023-08-22 08:55:00+00:00,2023-08-22 08:55:00+00:00,0
1692694800,3861104687.0,0.6621263341595552,7.8,2924,581.0,2023-08-22 09:00:00+00:00,2023-08-22 09:00:00+00:00,0
1692695100,,0.6621263341595552,7.6,2924,581.0,2023-08-22 09:05:00+00:00,2023-08-22 09:05:00+00:00,0
1692695400,,0.6621263341595552,8.4,2924,603.0,2023-08-22 09:10:00+00:00,2023-08-22 09:10:00+00:00,0
1692695700,,0.6621263341595552,9.2,2924,603.0,2023-08-22 09:15:00+00:00,2023-08-22 09:15:00+00:00,0
1692696000,,0.6621263341595552,7.6,2924,590.0,2023-08-22 09:20:00+00:00,2023-08-22 09:20:00+00:00,0
1692696300,,0.6621263341595552,8.6,2924,590.0,2023-08-22 09:25:00+00:00,2023-08-22 09:25:00+00:00,0
1692696600,3802379791.0,0.6768181876340386,9.8,2924,589.0,2023-08-22 09:30:00+00:00,2023-08-22 09:30:00+00:00,0
1692696900,,0.6768181876340386,7.4,2924,589.0,2023-08-22 09:35:00+00:00,2023-08-22 09:35:00+00:00,0
1692697200,,0.6768181876340386,8.8,2924,592.0,2023-08-22 09:40:00+00:00,2023-08-22 09:40:00+00:00,0
1692697500,,0.6768181876340386,7.8,2924,592.0,2023-08-22 09:45:00+00:00,2023-08-22 09:45:00+00:00,0
1692697800,,0.6768181876340386,6.8,2924,590.0,2023-08-22 09:50:00+00:00,2023-08-22 09:50:00+00:00,0
1692698100,,0.6768181876340386,7.6,2924,590.0,2023-08-22 09:55:00+00:00,2023-08-22 09:55:00+00:00,0
1692698400,4007594166.0,0.7057520038375067,7.4,2924,588.0,2023-08-22 10:00:00+00:00,2023-08-22 10:00:00+00:00,0
1692698700,,0.7057520038375067,8.6,2924,588.0,2023-08-22 10:05:00+00:00,2023-08-22 10:05:00+00:00,0
1692699000,,0.7057520038375067,7.4,2924,586.0,2023-08-22 10:10:00+00:00,2023-08-22 10:10:00+00:00,0
1692699300,,0.7057520038375067,6.6,2924,586.0,2023-08-22 10:15:00+00:00,2023-08-22 10:15:00+00:00,0
1692699600,,0.7057520038375067,7.4,2924,570.0,2023-08-22 10:20:00+00:00,2023-08-22 10:20:00+00:00,0
1692699900,,0.7057520038375067,8.0,2924,570.0,2023-08-22 10:25:00+00:00,2023-08-22 10:25:00+00:00,0
1692700200,4355894375.0,0.7326784808946845,7.6,2924,580.0,2023-08-22 10:30:00+00:00,2023-08-22 10:30:00+00:00,0
1692700500,,0.7326784808946845,9.2,2924,580.0,2023-08-22 10:35:00+00:00,2023-08-22 10:35:00+00:00,0
1692700800,,0.7326784808946845,9.2,2924,596.0,2023-08-22 10:40:00+00:00,2023-08-22 10:40:00+00:00,0
1692701100,,0.7326784808946845,6.8,2924,596.0,2023-08-22 10:45:00+00:00,2023-08-22 10:45:00+00:00,0
1692701400,,0.7326784808946845,6.8,2924,594.0,2023-08-22 10:50:00+00:00,2023-08-22 10:50:00+00:00,0
1692701700,,0.7326784808946845,7.6,2924,594.0,2023-08-22 10:55:00+00:00,2023-08-22 10:55:00+00:00,0
1692702000,4462725312.0,0.7307395420540702,6.2,2924,596.0,2023-08-22 11:00:00+00:00,2023-08-22 11:00:00+00:00,0
1692702300,,0.7307395420540702,8.6,2924,596.0,2023-08-22 11:05:00+00:00,2023-08-22 11:05:00+00:00,0
1692702600,,0.7307395420540702,7.4,2924,598.0,2023-08-22 11:10:00+00:00,2023-08-22 11:10:00+00:00,0
1692702900,,0.7307395420540702,7.8,2924,598.0,2023-08-22 11:15:00+00:00,2023-08-22 11:15:00+00:00,0
1692703200,,0.7307395420540702,8.4,2924,593.0,2023-08-22 11:20:00+00:00,2023-08-22 11:20:00+00:00,0
1692703500,,0.7307395420540702,9.2,2924,593.0,2023-08-22 11:25:00+00:00,2023-08-22 11:25:00+00:00,0
1692703800,4425108333.0,0.7154931609395062,8.6,2924,601.0,2023-08-22 11:30:00+00:00,2023-08-22 11:30:00+00:00,0
1692704100,,0.7154931609395062,7.8,2924,601.0,2023-08-22 11:35:00+00:00,2023-08-22 11:35:00+00:00,0
1692704400,,0.7154931609395062,5.8,2924,595.0,2023-08-22 11:40:00+00:00,2023-08-22 11:40:00+00:00,0
1692704700,,0.7154931609395062,8.4,2924,595.0,2023-08-22 11:45:00+00:00,2023-08-22 11:45:00+00:00,0
1692705000,,0.7154931609395062,7.4,2924,583.0,2023-08-22 11:50:00+00:00,2023-08-22 11:50:00+00:00,0
1692705300,,0.7154931609395062,8.2,2924,583.0,2023-08-22 11:55:00+00:00,2023-08-22 11:55:00+00:00,0
1692705600,4209158854.0,0.6955370268302049,5.8,2924,598.0,2023-08-22 12:00:00+00:00,2023-08-22 12:00:00+00:00,0
1692705900,,0.6955370268302049,7.6,2924,598.0,2023-08-22 12:05:00+00:00,2023-08-22 12:05:00+00:00,0
1692706200,,0.6955370268302049,7.6,2924,594.0,2023-08-22 12:10:00+00:00,2023-08-22 12:10:00+00:00,0
1692706500,,0.6955370268302049,5.6,2924,594.0,2023-08-22 12:15:00+00:00,2023-08-22 12:15:00+00:00,0
1692706800,,0.6955370268302049,6.6,2924,596.0,2023-08-22 12:20:00+00:00,2023-08-22 12:20:00+00:00,0
1692707100,,0.6955370268302049,7.8,2924,596.0,2023-08-22 12:25:00+00:00,2023-08-22 12:25:00+00:00,0
1692707400,4059478854.0,0.6771870261491747,9.0,2924,601.0,2023-08-22 12:30:00+00:00,2023-08-22 12:30:00+00:00,0
1692707700,,0.6771870261491747,8.4,2924,601.0,2023-08-22 12:35:00+00:00,2023-08-22 12:35:00+00:00,0
1692708000,,0.6771870261491747,10.4,2924,605.0,2023-08-22 12:40:00+00:00,2023-08-22 12:40:00+00:00,0
1692708300,,0.6771870261491747,6.2,2924,605.0,2023-08-22 12:45:00+00:00,2023-08-22 12:45:00+00:00,0
1692708600,,0.6771870261491747,8.4,2924,595.0,2023-08-22 12:50:00+00:00,2023-08-22 12:50:00+00:00,0
1692708900,,0.6771870261491747,5.6,2924,595.0,2023-08-22 12:55:00+00:00,2023-08-22 12:55:00+00:00,0
1692709200,3782033125.0,0.6556499656452569,7.6,2924,587.0,2023-08-22 13:00:00+00:00,2023-08-22 13:00:00+00:00,0
1692709500,,0.6556499656452569,6.2,2923,587.0,2023-08-22 13:05:00+00:00,2023-08-22 13:05:00+00:00,0
1692709800,,0.6556499656452569,7.6,2923,592.0,2023-08-22 13:10:00+00:00,2023-08-22 13:10:00+00:00,0
1692710100,,0.6556499656452569,6.8,2923,592.0,2023-08-22 13:15:00+00:00,2023-08-22 13:15:00+00:00,0
1692710400,,0.6556499656452569,7.4,2917,587.0,2023-08-22 13:20:00+00:00,2023-08-22 13:20:00+00:00,0
1692710700,,0.6556499656452569,4.8,2917,587.0,2023-08-22 13:25:00+00:00,2023-08-22 13:25:00+00:00,0
1692711000,3490896666.0,0.6261266359781633,6.6,2918,568.0,2023-08-22 13:30:00+00:00,2023-08-22 13:30:00+00:00,0
1692711300,,0.6261266359781633,5.2,2918,568.0,2023-08-22 13:35:00+00:00,2023-08-22 13:35:00+00:00,0
1692711600,,0.6261266359781633,6.2,2918,581.0,2023-08-22 13:40:00+00:00,2023-08-22 13:40:00+00:00,0
1692711900,,0.6261266359781633,4.6,2910,581.0,2023-08-22 13:45:00+00:00,2023-08-22 13:45:00+00:00,0
1692712200,,0.6261266359781633,4.2,2924,568.0,2023-08-22 13:50:00+00:00,2023-08-22 13:50:00+00:00,0
1692712500,,0.6261266359781633,5.0,2918,568.0,2023-08-22 13:55:00+00:00,2023-08-22 13:55:00+00:00,0
1692712800,3350757708.0,0.6102337637109161,4.8,2918,577.0,2023-08-22 14:00:00+00:00,2023-08-22 14:00:00+00:00,0
1692713100,,0.6102337637109161,5.0,2918,577.0,2023-08-22 14:05:00+00:00,2023-08-22 14:05:00+00:00,0
1692713400,,0.6102337637109161,3.0,2918,586.0,2023-08-22 14:10:00+00:00,2023-08-22 14:10:00+00:00,0
1692713700,,0.6102337637109161,3.4,2918,586.0,2023-08-22 14:15:00+00:00,2023-08-22 14:15:00+00:00,0
1692714000,,0.6102337637109161,4.4,2918,588.0,2023-08-22 14:20:00+00:00,2023-08-22 14:20:00+00:00,0
1692714300,,0.6102337637109161,6.6,2918,588.0,2023-08-22 14:25:00+00:00,2023-08-22 14:25:00+00:00,0
1692714600,3257179895.0,0.5887865888584636,6.4,2918,587.0,2023-08-22 14:30:00+00:00,2023-08-22 14:30:00+00:00,0
1692714900,,0.5887865888584636,6.0,2918,587.0,2023-08-22 14:35:00+00:00,2023-08-22 14:35:00+00:00,0
1692715200,,0.5887865888584636,5.2,2918,601.0,2023-08-22 14:40:00+00:00,2023-08-22 14:40:00+00:00,0
1692715500,,0.5887865888584636,5.4,2918,601.0,2023-08-22 14:45:00+00:00,2023-08-22 14:45:00+00:00,0
1692715800,,0.5887865888584636,5.4,2918,581.0,2023-08-22 14:50:00+00:00,2023-08-22 14:50:00+00:00,0
1692716100,,0.5887865888584636,5.8,2918,581.0,2023-08-22 14:55:00+00:00,2023-08-22 14:55:00+00:00,0
1692716400,3066397083.0,0.5717049841043813,5.8,2918,600.0,2023-08-22 15:00:00+00:00,2023-08-22 15:00:00+00:00,0
1692716700,,0.5717049841043813,5.6,2918,600.0,2023-08-22 15:05:00+00:00,2023-08-22 15:05:00+00:00,0
1692717000,,0.5717049841043813,5.4,2918,604.0,2023-08-22 15:10:00+00:00,2023-08-22 15:10:00+00:00,0
1692717300,,0.5717049841043813,6.0,2918,604.0,2023-08-22 15:15:00+00:00,2023-08-22 15:15:00+00:00,0
1692717600,,0.5717049841043813,5.8,2918,588.0,2023-08-22 15:20:00+00:00,2023-08-22 15:20:00+00:00,0
1692717900,,0.5717049841043813,5.6,2918,588.0,2023-08-22 15:25:00+00:00,2023-08-22 15:25:00+00:00,0
1692718200,3022061770.0,0.5664159161775993,6.2,2921,590.0,2023-08-22 15:30:00+00:00,2023-08-22 15:30:00+00:00,0
1692718500,,0.5664159161775993,5.4,2924,590.0,2023-08-22 15:35:00+00:00,2023-08-22 15:35:00+00:00,0
1692718800,,0.5664159161775993,5.8,2924,589.0,2023-08-22 15:40:00+00:00,2023-08-22 15:40:00+00:00,0
1692719100,,0.5664159161775993,6.8,2924,589.0,2023-08-22 15:45:00+00:00,2023-08-22 15:45:00+00:00,0
1692719400,,0.5664159161775993,5.8,2924,584.0,2023-08-22 15:50:00+00:00,2023-08-22 15:50:00+00:00,0
1692719700,,0.5664159161775993,5.8,2924,584.0,2023-08-22 15:55:00+00:00,2023-08-22 15:55:00+00:00,0
1692720000,2977768333.0,0.5826104604024727,7.0,2924,573.0,2023-08-22 16:00:00+00:00,2023-08-22 16:00:00+00:00,0
1692720300,,0.5826104604024727,4.6,2924,573.0,2023-08-22 16:05:00+00:00,2023-08-22 16:05:00+00:00,0
1692720600,,0.5826104604024727,6.4,2924,583.0,2023-08-22 16:10:00+00:00,2023-08-22 16:10:00+00:00,0
1692720900,,0.5826104604024727,6.0,2924,583.0,2023-08-22 16:15:00+00:00,2023-08-22 16:15:00+00:00,0
1692721200,,0.5826104604024727,6.4,2924,584.0,2023-08-22 16:20:00+00:00,2023-08-22 16:20:00+00:00,0
1692721500,,0.5826104604024727,6.6,2924,584.0,2023-08-22 16:25:00+00:00,2023-08-22 16:25:00+00:00,0
1692721800,3197163541.0,0.6375258649145107,7.2,2924,598.0,2023-08-22 16:30:00+00:00,2023-08-22 16:30:00+00:00,0
1692722100,,0.6375258649145107,6.2,2924,598.0,2023-08-22 16:35:00+00:00,2023-08-22 16:35:00+00:00,0
1692722400,,0.6375258649145107,7.6,2924,600.0,2023-08-22 16:40:00+00:00,2023-08-22 16:40:00+00:00,0
1692722700,,0.6375258649145107,4.8,2924,600.0,2023-08-22 16:45:00+00:00,2023-08-22 16:45:00+00:00,0
1692723000,,0.6375258649145107,4.8,2924,587.0,2023-08-22 16:50:00+00:00,2023-08-22 16:50:00+00:00,0
1692723300,,0.6375258649145107,6.2,2924,587.0,2023-08-22 16:55:00+00:00,2023-08-22 16:55:00+00:00,0
1692723600,3514716666.0,0.680523569117501,7.2,2924,597.0,2023-08-22 17:00:00+00:00,2023-08-22 17:00:00+00:00,0
1692723900,,0.680523569117501,5.4,2924,597.0,2023-08-22 17:05:00+00:00,2023-08-22 17:05:00+00:00,0
1692724200,,0.680523569117501,6.0,2924,605.0,2023-08-22 17:10:00+00:00,2023-08-22 17:10:00+00:00,0
1692724500,,0.680523569117501,6.4,2924,605.0,2023-08-22 17:15:00+00:00,2023-08-22 17:15:00+00:00,0
1692724800,,0.680523569117501,7.2,2924,589.0,2023-08-22 17:20:00+00:00,2023-08-22 17:20:00+00:00,0
1692725100,,0.680523569117501,5.8,2924,589.0,2023-08-22 17:25:00+00:00,2023-08-22 17:25:00+00:00,0
1692725400,3735130208.0,0.7031805903112316,5.4,2925,590.0,2023-08-22 17:30:00+00:00,2023-08-22 17:30:00+00:00,0
1692725700,,0.7031805903112316,5.4,2925,590.0,2023-08-22 17:35:00+00:00,2023-08-22 17:35:00+00:00,0
1692726000,,0.7031805903112316,5.2,2925,589.0,2023-08-22 17:40:00+00:00,2023-08-22 17:40:00+00:00,0
1692726300,,0.7031805903112316,3.6,2925,589.0,2023-08-22 17:45:00+00:00,2023-08-22 17:45:00+00:00,0
1692726600,,0.7031805903112316,5.4,2925,579.0,2023-08-22 17:50:00+00:00,2023-08-22 17:50:00+00:00,0
1692726900,,0.7031805903112316,4.8,2925,579.0,2023-08-22 17:55:00+00:00,2023-08-22 17:55:00+00:00,0
1692727200,3995328125.0,0.7154497818687754,6.2,2925,593.0,2023-08-22 18:00:00+00:00,2023-08-22 18:00:00+00:00,0
1692727500,,0.7154497818687754,4.8,2925,593.0,2023-08-22 18:05:00+00:00,2023-08-22 18:05:00+00:00,0
1692727800,,0.7154497818687754,7.6,2925,598.0,2023-08-22 18:10:00+00:00,2023-08-22 18:10:00+00:00,0
1692728100,,0.7154497818687754,6.0,2925,598.0,2023-08-22 18:15:00+00:00,2023-08-22 18:15:00+00:00,0
1692728400,,0.7154497818687754,6.6,2925,592.0,2023-08-22 18:20:00+00:00,2023-08-22 18:20:00+00:00,0
1692728700,,0.7154497818687754,6.0,2925,592.0,2023-08-22 18:25:00+00:00,2023-08-22 18:25:00+00:00,0
1692729000,4177701041.0,0.72673700106297,6.0,2925,590.0,2023-08-22 18:30:00+00:00,2023-08-22 18:30:00+00:00,0
1692729300,,0.72673700106297,4.6,2925,590.0,2023-08-22 18:35:00+00:00,2023-08-22 18:35:00+00:00,0
1692729600,,0.72673700106297,6.8,2925,608.0,2023-08-22 18:40:00+00:00,2023-08-22 18:40:00+00:00,0
1692729900,,0.72673700106297,5.8,2925,608.0,2023-08-22 18:45:00+00:00,2023-08-22 18:45:00+00:00,0
1692730200,,0.72673700106297,4.0,2922,594.0,2023-08-22 18:50:00+00:00,2023-08-22 18:50:00+00:00,0
1692730500,,0.72673700106297,6.2,2922,594.0,2023-08-22 18:55:00+00:00,2023-08-22 18:55:00+00:00,0
1692730800,4328525416.0,0.7441022848477168,5.0,2921,595.0,2023-08-22 19:00:00+00:00,2023-08-22 19:00:00+00:00,0
1692731100,,0.7441022848477168,4.6,2922,595.0,2023-08-22 19:05:00+00:00,2023-08-22 19:05:00+00:00,0
1692731400,,0.7441022848477168,5.6,2922,594.0,2023-08-22 19:10:00+00:00,2023-08-22 19:10:00+00:00,0
1692731700,,0.7441022848477168,4.0,2920,594.0,2023-08-22 19:15:00+00:00,2023-08-22 19:15:00+00:00,0
1692732000,,0.7441022848477168,5.2,2922,580.0,2023-08-22 19:20:00+00:00,2023-08-22 19:20:00+00:00,0
1692732300,,0.7441022848477168,6.2,2922,580.0,2023-08-22 19:25:00+00:00,2023-08-22 19:25:00+00:00,0
1692732600,4543606875.0,0.7523130715182159,5.8,2922,590.0,2023-08-22 19:30:00+00:00,2023-08-22 19:30:00+00:00,0
1692732900,,0.7523130715182159,6.0,2922,590.0,2023-08-22 19:35:00+00:00,2023-08-22 19:35:00+00:00,0
1692733200,,0.7523130715182159,5.6,2922,599.0,2023-08-22 19:40:00+00:00,2023-08-22 19:40:00+00:00,0
1692733500,,0.7523130715182159,6.4,2922,599.0,2023-08-22 19:45:00+00:00,2023-08-22 19:45:00+00:00,0
1692733800,,0.7523130715182159,5.4,2922,579.0,2023-08-22 19:50:00+00:00,2023-08-22 19:50:00+00:00,0
1692734100,,0.7523130715182159,5.0,2922,579.0,2023-08-22 19:55:00+00:00,2023-08-22 19:55:00+00:00,0
1692734400,4583583645.0,0.7607767387323651,8.0,2922,599.0,2023-08-22 20:00:00+00:00,2023-08-22 20:00:00+00:00,0
1692734700,,0.7607767387323651,7.0,2922,599.0,2023-08-22 20:05:00+00:00,2023-08-22 20:05:00+00:00,0
1692735000,,0.7607767387323651,7.0,2922,604.0,2023-08-22 20:10:00+00:00,2023-08-22 20:10:00+00:00,0
1692735300,,0.7607767387323651,8.0,2922,604.0,2023-08-22 20:15:00+00:00,2023-08-22 20:15:00+00:00,0
1692735600,,0.7607767387323651,7.0,2922,578.0,2023-08-22 20:20:00+00:00,2023-08-22 20:20:00+00:00,0
1692735900,,0.7607767387323651,7.4,2922,578.0,2023-08-22 20:25:00+00:00,2023-08-22 20:25:00+00:00,0
1692736200,4726018541.0,0.7725148084262897,8.4,2922,583.0,2023-08-22 20:30:00+00:00,2023-08-22 20:30:00+00:00,0
1692736500,,0.7725148084262897,7.0,2922,583.0,2023-08-22 20:35:00+00:00,2023-08-22 20:35:00+00:00,0
1692736800,,0.7725148084262897,6.4,2924,594.0,2023-08-22 20:40:00+00:00,2023-08-22 20:40:00+00:00,0
1692737100,,0.7725148084262897,7.6,2925,594.0,2023-08-22 20:45:00+00:00,2023-08-22 20:45:00+00:00,0
1692737400,,0.7725148084262897,5.4,2925,575.0,2023-08-22 20:50:00+00:00,2023-08-22 20:50:00+00:00,0
1692737700,,0.7725148084262897,4.6,2925,575.0,2023-08-22 20:55:00+00:00,2023-08-22 20:55:00+00:00,0
1692738000,4867672500.0,0.7875816291751329,4.8,2925,581.0,2023-08-22 21:00:00+00:00,2023-08-22 21:00:00+00:00,0
1692738300,,0.7875816291751329,5.2,2925,581.0,2023-08-22 21:05:00+00:00,2023-08-22 21:05:00+00:00,0
1692738600,,0.7875816291751329,4.4,2925,598.0,2023-08-22 21:10:00+00:00,2023-08-22 21:10:00+00:00,0
1692738900,,0.7875816291751329,5.4,2925,598.0,2023-08-22 21:15:00+00:00,2023-08-22 21:15:00+00:00,0
1692739200,,0.7875816291751329,5.2,2925,592.0,2023-08-22 21:20:00+00:00,2023-08-22 21:20:00+00:00,0
1692739500,,0.7875816291751329,6.8,2925,592.0,2023-08-22 21:25:00+00:00,2023-08-22 21:25:00+00:00,0
1692739800,5054808020.0,0.8094533533687233,5.4,2925,598.0,2023-08-22 21:30:00+00:00,2023-08-22 21:30:00+00:00,0
1692740100,,0.8094533533687233,6.6,2925,598.0,2023-08-22 21:35:00+00:00,2023-08-22 21:35:00+00:00,0
1692740400,,0.8094533533687233,7.2,2924,602.0,2023-08-22 21:40:00+00:00,2023-08-22 21:40:00+00:00,0
1692740700,,0.8094533533687233,5.4,2924,602.0,2023-08-22 21:45:00+00:00,2023-08-22 21:45:00+00:00,0
1692741000,,0.8094533533687233,6.6,2925,590.0,2023-08-22 21:50:00+00:00,2023-08-22 21:50:00+00:00,0
1692741300,,0.8094533533687233,4.8,2925,590.0,2023-08-22 21:55:00+00:00,2023-08-22 21:55:00+00:00,0
1692741600,5058771354.0,0.7927312763737943,5.8,2925,577.0,2023-08-22 22:00:00+00:00,2023-08-22 22:00:00+00:00,0
1692741900,,0.7927312763737943,5.6,2925,577.0,2023-08-22 22:05:00+00:00,2023-08-22 22:05:00+00:00,0
1692742200,,0.7927312763737943,5.2,2925,599.0,2023-08-22 22:10:00+00:00,2023-08-22 22:10:00+00:00,0
1692742500,,0.7927312763737943,7.6,2925,599.0,2023-08-22 22:15:00+00:00,2023-08-22 22:15:00+00:00,0
1692742800,,0.7927312763737943,6.0,2925,591.0,2023-08-22 22:20:00+00:00,2023-08-22 22:20:00+00:00,0
1692743100,,0.7927312763737943,5.0,2925,591.0,2023-08-22 22:25:00+00:00,2023-08-22 22:25:00+00:00,0
1692743400,4969518958.0,0.7654504923082176,5.6,2925,610.0,2023-08-22 22:30:00+00:00,2023-08-22 22:30:00+00:00,0
1692743700,,0.7654504923082176,6.6,2925,610.0,2023-08-22 22:35:00+00:00,2023-08-22 22:35:00+00:00,0
1692744000,,0.7654504923082176,5.2,2925,607.0,2023-08-22 22:40:00+00:00,2023-08-22 22:40:00+00:00,0
1692744300,,0.7654504923082176,5.8,2925,607.0,2023-08-22 22:45:00+00:00,2023-08-22 22:45:00+00:00,0
1692744600,,0.7654504923082176,5.0,2925,583.0,2023-08-22 22:50:00+00:00,2023-08-22 22:50:00+00:00,0
1692744900,,0.7654504923082176,4.4,2925,583.0,2023-08-22 22:55:00+00:00,2023-08-22 22:55:00+00:00,0
1692745200,4645566666.0,0.7275148013175666,5.4,2925,597.0,2023-08-22 23:00:00+00:00,2023-08-22 23:00:00+00:00,0
1692745500,,0.7275148013175666,6.6,2925,597.0,2023-08-22 23:05:00+00:00,2023-08-22 23:05:00+00:00,0
1692745800,,0.7275148013175666,7.2,2925,597.0,2023-08-22 23:10:00+00:00,2023-08-22 23:10:00+00:00,0
1692746100,,0.7275148013175666,6.6,2925,597.0,2023-08-22 23:15:00+00:00,2023-08-22 23:15:00+00:00,0
1692746400,,0.7275148013175666,7.2,2925,582.0,2023-08-22 23:20:00+00:00,2023-08-22 23:20:00+00:00,0
1692746700,,0.7275148013175666,4.8,2925,582.0,2023-08-22 23:25:00+00:00,2023-08-22 23:25:00+00:00,0
1692747000,4310734687.0,0.6621035928116213,4.8,2925,590.0,2023-08-22 23:30:00+00:00,2023-08-22 23:30:00+00:00,0
1692747300,,0.6621035928116213,4.8,2925,590.0,2023-08-22 23:35:00+00:00,2023-08-22 23:35:00+00:00,0
1692747600,,0.6621035928116213,5.4,2918,598.0,2023-08-22 23:40:00+00:00,2023-08-22 23:40:00+00:00,0
1692747900,,0.6621035928116213,6.2,2918,598.0,2023-08-22 23:45:00+00:00,2023-08-22 23:45:00+00:00,0
1692748200,,0.6621035928116213,5.4,2918,598.0,2023-08-22 23:50:00+00:00,2023-08-22 23:50:00+00:00,0
1692748500,,0.6621035928116213,5.4,2918,598.0,2023-08-22 23:55:00+00:00,2023-08-22 23:55:00+00:00,0
1692748800,3761209375.0,0.6001267656751127,5.4,2923,582.0,2023-08-23 00:00:00+00:00,2023-08-23 00:00:00+00:00,0
1692749100,,0.6001267656751127,4.8,2923,582.0,2023-08-23 00:05:00+00:00,2023-08-23 00:05:00+00:00,0
1692749400,,0.6001267656751127,6.0,2923,597.0,2023-08-23 00:10:00+00:00,2023-08-23 00:10:00+00:00,0
1692749700,,0.6001267656751127,5.4,2924,597.0,2023-08-23 00:15:00+00:00,2023-08-23 00:15:00+00:00,0
1692750000,,0.6001267656751127,4.2,2925,589.0,2023-08-23 00:20:00+00:00,2023-08-23 00:20:00+00:00,0
1692750300,,0.6001267656751127,5.0,2925,589.0,2023-08-23 00:25:00+00:00,2023-08-23 00:25:00+00:00,0
1692750600,3314737291.0,0.5430673275004739,5.8,2925,610.0,2023-08-23 00:30:00+00:00,2023-08-23 00:30:00+00:00,0
1692750900,,0.5430673275004739,5.0,2925,610.0,2023-08-23 00:35:00+00:00,2023-08-23 00:35:00+00:00,0
1692751200,,0.5430673275004739,4.8,2925,601.0,2023-08-23 00:40:00+00:00,2023-08-23 00:40:00+00:00,0
1692751500,,0.5430673275004739,5.8,2925,601.0,2023-08-23 00:45:00+00:00,2023-08-23 00:45:00+00:00,0
1692751800,,0.5430673275004739,5.8,2925,577.0,2023-08-23 00:50:00+00:00,2023-08-23 00:50:00+00:00,0
1692752100,,0.5430673275004739,4.6,2917,577.0,2023-08-23 00:55:00+00:00,2023-08-23 00:55:00+00:00,0
1692752400,2884946250.0,0.48861624118284785,1.2,2276,236.0,2023-08-23 01:00:00+00:00,2023-08-23 01:00:00+00:00,1
1692752700,,0.48861624118284785,1.0,2274,236.0,2023-08-23 01:05:00+00:00,2023-08-23 01:05:00+00:00,1
1692753000,,0.48861624118284785,0.8,2274,214.0,2023-08-23 01:10:00+00:00,2023-08-23 01:10:00+00:00,1
1692753300,,0.48861624118284785,0.4,2274,214.0,2023-08-23 01:15:00+00:00,2023-08-23 01:15:00+00:00,1
1692753600,,0.48861624118284785,0.8,2273,220.0,2023-08-23 01:20:00+00:00,2023-08-23 01:20:00+00:00,1
1692753900,,0.48861624118284785,0.8,2274,220.0,2023-08-23 01:25:00+00:00,2023-08-23 01:25:00+00:00,1
1692754200,447775833.0,0.0841608084849856,0.4,2273,219.0,2023-08-23 01:30:00+00:00,2023-08-23 01:30:00+00:00,1
1692754500,,0.0841608084849856,0.8,2273,219.0,2023-08-23 01:35:00+00:00,2023-08-23 01:35:00+00:00,1
1692754800,,0.0841608084849856,0.8,2273,220.0,2023-08-23 01:40:00+00:00,2023-08-23 01:40:00+00:00,1
1692755100,,0.0841608084849856,1.2,2275,220.0,2023-08-23 01:45:00+00:00,2023-08-23 01:45:00+00:00,1
1692755400,,0.0841608084849856,0.8,2275,214.0,2023-08-23 01:50:00+00:00,2023-08-23 01:50:00+00:00,1
1692755700,,0.0841608084849856,1.4,2245,214.0,2023-08-23 01:55:00+00:00,2023-08-23 01:55:00+00:00,1
1692756000,364920395.0,0.07166145253114403,0.8,2246,207.0,2023-08-23 02:00:00+00:00,2023-08-23 02:00:00+00:00,1
1692756300,,0.07166145253114403,1.4,2275,207.0,2023-08-23 02:05:00+00:00,2023-08-23 02:05:00+00:00,1
1692756600,,0.07166145253114403,0.4,2275,216.0,2023-08-23 02:10:00+00:00,2023-08-23 02:10:00+00:00,1
1692756900,,0.07166145253114403,0.4,2275,216.0,2023-08-23 02:15:00+00:00,2023-08-23 02:15:00+00:00,1
1692757200,,0.07166145253114403,1.2,2274,215.0,2023-08-23 02:20:00+00:00,2023-08-23 02:20:00+00:00,1
1692757500,,0.07166145253114403,0.4,2274,215.0,2023-08-23 02:25:00+00:00,2023-08-23 02:25:00+00:00,1
1692757800,318574958.0,0.067438188768193,0.6,2274,219.0,2023-08-23 02:30:00+00:00,2023-08-23 02:30:00+00:00,1
1692758100,,0.067438188768193,2.4,2275,219.0,2023-08-23 02:35:00+00:00,2023-08-23 02:35:00+00:00,1
1692758400,,0.067438188768193,0.8,2274,192.0,2023-08-23 02:40:00+00:00,2023-08-23 02:40:00+00:00,1
1692758700,,0.067438188768193,0.6,2275,192.0,2023-08-23 02:45:00+00:00,2023-08-23 02:45:00+00:00,1
