timestamp,merit-nt,bgp,ping-slash24,datetime,DATETIME,LABEL
1698386100,0.0,543,28.0,2023-10-27 05:55:00+00:00,2023-10-27 05:55:00+00:00,0
1698386400,0.25,543,31.0,2023-10-27 06:00:00+00:00,2023-10-27 06:00:00+00:00,0
1698386700,0.0,543,31.0,2023-10-27 06:05:00+00:00,2023-10-27 06:05:00+00:00,0
1698387000,0.2,543,31.0,2023-10-27 06:10:00+00:00,2023-10-27 06:10:00+00:00,0
1698387300,0.0,543,31.0,2023-10-27 06:15:00+00:00,2023-10-27 06:15:00+00:00,0
1698387600,0.2,543,31.0,2023-10-27 06:20:00+00:00,2023-10-27 06:20:00+00:00,0
1698387900,0.2,543,31.0,2023-10-27 06:25:00+00:00,2023-10-27 06:25:00+00:00,0
1698388200,0.0,543,30.0,2023-10-27 06:30:00+00:00,2023-10-27 06:30:00+00:00,0
1698388500,0.0,543,30.0,2023-10-27 06:35:00+00:00,2023-10-27 06:35:00+00:00,0
1698388800,0.2,543,35.0,2023-10-27 06:40:00+00:00,2023-10-27 06:40:00+00:00,0
1698389100,0.2,543,35.0,2023-10-27 06:45:00+00:00,2023-10-27 06:45:00+00:00,0
1698389400,0.2,543,30.0,2023-10-27 06:50:00+00:00,2023-10-27 06:50:00+00:00,0
1698389700,0.0,543,30.0,2023-10-27 06:55:00+00:00,2023-10-27 06:55:00+00:00,0
1698390000,0.25,543,33.0,2023-10-27 07:00:00+00:00,2023-10-27 07:00:00+00:00,0
1698390300,0.2,543,33.0,2023-10-27 07:05:00+00:00,2023-10-27 07:05:00+00:00,0
1698390600,0.2,543,26.0,2023-10-27 07:10:00+00:00,2023-10-27 07:10:00+00:00,0
1698390900,0.0,543,26.0,2023-10-27 07:15:00+00:00,2023-10-27 07:15:00+00:00,0
1698391200,0.0,543,29.0,2023-10-27 07:20:00+00:00,2023-10-27 07:20:00+00:00,0
1698391500,0.2,543,29.0,2023-10-27 07:25:00+00:00,2023-10-27 07:25:00+00:00,0
1698391800,0.2,543,34.0,2023-10-27 07:30:00+00:00,2023-10-27 07:30:00+00:00,0
1698392100,0.0,543,34.0,2023-10-27 07:35:00+00:00,2023-10-27 07:35:00+00:00,0
1698392400,0.0,543,36.0,2023-10-27 07:40:00+00:00,2023-10-27 07:40:00+00:00,0
1698392700,0.2,543,36.0,2023-10-27 07:45:00+00:00,2023-10-27 07:45:00+00:00,0
1698393000,0.0,543,37.0,2023-10-27 07:50:00+00:00,2023-10-27 07:50:00+00:00,0
1698393300,0.4,543,37.0,2023-10-27 07:55:00+00:00,2023-10-27 07:55:00+00:00,0
1698393600,,543,35.0,2023-10-27 08:00:00+00:00,2023-10-27 08:00:00+00:00,0
1698393900,,543,35.0,2023-10-27 08:05:00+00:00,2023-10-27 08:05:00+00:00,0
1698394200,,543,34.0,2023-10-27 08:10:00+00:00,2023-10-27 08:10:00+00:00,0
1698394500,,543,34.0,2023-10-27 08:15:00+00:00,2023-10-27 08:15:00+00:00,0
1698394800,0.3333333333333333,543,38.0,2023-10-27 08:20:00+00:00,2023-10-27 08:20:00+00:00,0
1698395100,0.2,543,38.0,2023-10-27 08:25:00+00:00,2023-10-27 08:25:00+00:00,0
1698395400,0.4,543,40.0,2023-10-27 08:30:00+00:00,2023-10-27 08:30:00+00:00,0
1698395700,0.6,543,40.0,2023-10-27 08:35:00+00:00,2023-10-27 08:35:00+00:00,0
1698396000,0.4,543,34.0,2023-10-27 08:40:00+00:00,2023-10-27 08:40:00+00:00,0
1698396300,0.0,543,34.0,2023-10-27 08:45:00+00:00,2023-10-27 08:45:00+00:00,0
1698396600,0.2,543,35.0,2023-10-27 08:50:00+00:00,2023-10-27 08:50:00+00:00,0
1698396900,0.2,543,35.0,2023-10-27 08:55:00+00:00,2023-10-27 08:55:00+00:00,0
1698397200,0.5,543,32.0,2023-10-27 09:00:00+00:00,2023-10-27 09:00:00+00:00,0
1698397500,0.0,543,32.0,2023-10-27 09:05:00+00:00,2023-10-27 09:05:00+00:00,0
1698397800,0.2,543,27.0,2023-10-27 09:10:00+00:00,2023-10-27 09:10:00+00:00,0
1698398100,0.2,543,27.0,2023-10-27 09:15:00+00:00,2023-10-27 09:15:00+00:00,0
1698398400,0.2,543,26.0,2023-10-27 09:20:00+00:00,2023-10-27 09:20:00+00:00,0
1698398700,0.4,543,26.0,2023-10-27 09:25:00+00:00,2023-10-27 09:25:00+00:00,0
1698399000,0.0,543,31.0,2023-10-27 09:30:00+00:00,2023-10-27 09:30:00+00:00,0
1698399300,0.0,543,31.0,2023-10-27 09:35:00+00:00,2023-10-27 09:35:00+00:00,0
1698399600,0.2,543,27.0,2023-10-27 09:40:00+00:00,2023-10-27 09:40:00+00:00,0
1698399900,0.2,543,27.0,2023-10-27 09:45:00+00:00,2023-10-27 09:45:00+00:00,0
1698400200,0.2,543,32.0,2023-10-27 09:50:00+00:00,2023-10-27 09:50:00+00:00,0
1698400500,0.6,543,32.0,2023-10-27 09:55:00+00:00,2023-10-27 09:55:00+00:00,0
1698400800,1.0,543,31.0,2023-10-27 10:00:00+00:00,2023-10-27 10:00:00+00:00,0
1698401100,0.0,543,31.0,2023-10-27 10:05:00+00:00,2023-10-27 10:05:00+00:00,0
1698401400,0.2,543,30.0,2023-10-27 10:10:00+00:00,2023-10-27 10:10:00+00:00,0
1698401700,0.2,543,30.0,2023-10-27 10:15:00+00:00,2023-10-27 10:15:00+00:00,0
1698402000,0.6,543,25.0,2023-10-27 10:20:00+00:00,2023-10-27 10:20:00+00:00,0
1698402300,0.4,542,25.0,2023-10-27 10:25:00+00:00,2023-10-27 10:25:00+00:00,0
1698402600,0.0,542,26.0,2023-10-27 10:30:00+00:00,2023-10-27 10:30:00+00:00,0
1698402900,0.2,542,26.0,2023-10-27 10:35:00+00:00,2023-10-27 10:35:00+00:00,0
1698403200,0.2,542,35.0,2023-10-27 10:40:00+00:00,2023-10-27 10:40:00+00:00,0
1698403500,0.0,542,35.0,2023-10-27 10:45:00+00:00,2023-10-27 10:45:00+00:00,0
1698403800,0.2,542,33.0,2023-10-27 10:50:00+00:00,2023-10-27 10:50:00+00:00,0
1698404100,0.2,542,33.0,2023-10-27 10:55:00+00:00,2023-10-27 10:55:00+00:00,0
1698404400,0.3333333333333333,542,33.0,2023-10-27 11:00:00+00:00,2023-10-27 11:00:00+00:00,0
1698404700,0.0,542,33.0,2023-10-27 11:05:00+00:00,2023-10-27 11:05:00+00:00,0
1698405000,0.0,542,28.0,2023-10-27 11:10:00+00:00,2023-10-27 11:10:00+00:00,0
1698405300,0.2,542,28.0,2023-10-27 11:15:00+00:00,2023-10-27 11:15:00+00:00,0
1698405600,0.2,542,35.0,2023-10-27 11:20:00+00:00,2023-10-27 11:20:00+00:00,0
1698405900,0.0,542,35.0,2023-10-27 11:25:00+00:00,2023-10-27 11:25:00+00:00,0
1698406200,0.0,542,32.0,2023-10-27 11:30:00+00:00,2023-10-27 11:30:00+00:00,0
1698406500,0.2,542,32.0,2023-10-27 11:35:00+00:00,2023-10-27 11:35:00+00:00,0
1698406800,0.2,542,32.0,2023-10-27 11:40:00+00:00,2023-10-27 11:40:00+00:00,0
1698407100,0.4,542,32.0,2023-10-27 11:45:00+00:00,2023-10-27 11:45:00+00:00,0
1698407400,0.0,542,32.0,2023-10-27 11:50:00+00:00,2023-10-27 11:50:00+00:00,0
1698407700,0.0,542,32.0,2023-10-27 11:55:00+00:00,2023-10-27 11:55:00+00:00,0
1698408000,0.2,542,29.0,2023-10-27 12:00:00+00:00,2023-10-27 12:00:00+00:00,0
1698408300,0.2,542,29.0,2023-10-27 12:05:00+00:00,2023-10-27 12:05:00+00:00,0
1698408600,0.0,542,29.0,2023-10-27 12:10:00+00:00,2023-10-27 12:10:00+00:00,0
1698408900,0.0,542,29.0,2023-10-27 12:15:00+00:00,2023-10-27 12:15:00+00:00,0
1698409200,0.0,542,28.0,2023-10-27 12:20:00+00:00,2023-10-27 12:20:00+00:00,0
1698409500,0.0,540,28.0,2023-10-27 12:25:00+00:00,2023-10-27 12:25:00+00:00,0
1698409800,0.0,542,27.0,2023-10-27 12:30:00+00:00,2023-10-27 12:30:00+00:00,0
1698410100,0.2,542,27.0,2023-10-27 12:35:00+00:00,2023-10-27 12:35:00+00:00,0
1698410400,0.0,542,31.0,2023-10-27 12:40:00+00:00,2023-10-27 12:40:00+00:00,0
1698410700,0.0,542,31.0,2023-10-27 12:45:00+00:00,2023-10-27 12:45:00+00:00,0
1698411000,0.0,542,29.0,2023-10-27 12:50:00+00:00,2023-10-27 12:50:00+00:00,0
1698411300,0.2,542,29.0,2023-10-27 12:55:00+00:00,2023-10-27 12:55:00+00:00,0
1698411600,0.3333333333333333,542,32.0,2023-10-27 13:00:00+00:00,2023-10-27 13:00:00+00:00,0
1698411900,0.0,542,32.0,2023-10-27 13:05:00+00:00,2023-10-27 13:05:00+00:00,0
1698412200,0.2,542,33.0,2023-10-27 13:10:00+00:00,2023-10-27 13:10:00+00:00,0
1698412500,0.2,542,33.0,2023-10-27 13:15:00+00:00,2023-10-27 13:15:00+00:00,0
1698412800,0.0,540,30.0,2023-10-27 13:20:00+00:00,2023-10-27 13:20:00+00:00,0
1698413100,0.2,540,30.0,2023-10-27 13:25:00+00:00,2023-10-27 13:25:00+00:00,0
1698413400,0.0,540,22.0,2023-10-27 13:30:00+00:00,2023-10-27 13:30:00+00:00,0
1698413700,0.2,540,22.0,2023-10-27 13:35:00+00:00,2023-10-27 13:35:00+00:00,0
1698414000,0.0,540,25.0,2023-10-27 13:40:00+00:00,2023-10-27 13:40:00+00:00,0
1698414300,0.0,540,25.0,2023-10-27 13:45:00+00:00,2023-10-27 13:45:00+00:00,0
1698414600,0.8,540,24.0,2023-10-27 13:50:00+00:00,2023-10-27 13:50:00+00:00,0
1698414900,0.6,540,24.0,2023-10-27 13:55:00+00:00,2023-10-27 13:55:00+00:00,0
1698415200,1.0,540,31.0,2023-10-27 14:00:00+00:00,2023-10-27 14:00:00+00:00,0
1698415500,0.0,540,31.0,2023-10-27 14:05:00+00:00,2023-10-27 14:05:00+00:00,0
